id_envio,fecha_envio,id_ruta,id_vehiculo,peso_kg,volumen_m3,tipo_carga,estado,fecha_entrega,origen,destino,distancia_km,tiempo_estimado_hrs,tipo_via,peaje_total,placa,tipo,capacidad_kg,capacidad_m3,año_fabricacion,estado_vehiculo,km_recorridos,cantidad_incidencias,costo_total_incidencias,tipo_incidencia_principal,tiene_incidencia,dias_entrega,velocidad_promedio_km_h,uso_capacidad_kg,uso_capacidad_m3,entrega_tardia,peso_kg_original,distancia_km_original,velocidad_promedio_km_h_original,uso_capacidad_kg_original,uso_capacidad_m3_original,uso_capacidad_kg_recalculado,uso_capacidad_m3_recalculado,antiguedad_vehiculo,densidad_carga,riesgo_operacional,riesgo_velocidad,vehiculo_exigido,sobrecarga_kg,ruta_larga,velocidad_alta,vehiculo_riesgoso_estado,via_compleja,peso_kg_log,distancia_km_log,volumen_m3_log,velocidad_promedio_km_h_log,densidad_carga_log,riesgo_operacional_log,riesgo_velocidad_log,km_recorridos_log
578.0,2024-02-26,54.0,17.0,3679.4,34.65,peligrosa,entregado,2024-03-05,pucón,osorno,147.7,21.5,urbana,2006.0,pcvh-63,furgón,10000.0,31.3,2014.0,operativo,341278.0,0.0,0.0,sin incidencia,0.0,8.0,6.869767441860464,0.36794,1.10702875399361,1,3679.4,147.7,6.869767441860464,0.36794,1.10702875399361,0.36794,1.1070287539936101,12.0,106.18452569911403,54.34473799999999,1014.6646511627905,0,0,0,0,0,0,8.210776720908207,5.001930853466109,3.573749146860305,2.0630285120385055,4.674551888395566,4.013581586884743,6.923298505900918,12.74045560355555
579.0,2024-02-27,26.0,4.0,751.2,10.02,perecible,en tránsito,2024-03-05,rancagua,los ángeles,1490.8,8.4,autopista,10265.0,sdeb-49,camioneta,1000.0,38.6,2017.0,operativo,13823.0,0.0,0.0,sin incidencia,0.0,7.0,177.47619047619045,0.7512000000000001,0.2595854922279793,1,751.2,1490.8,177.47619047619045,0.7512000000000001,0.2595854922279793,0.7512000000000001,0.2595854922279793,9.0,74.96257858497157,1119.88896,264581.5047619047,0,0,0,1,0,0,6.623002246036236,7.307738723521063,2.3997118037247684,5.184455205634889,4.330240831984177,7.021877363750247,12.485908408907477,9.534161491043838
580.0,2024-02-28,26.0,57.0,12732.8,24.22,frágil,entregado,2024-03-06,rancagua,los ángeles,1490.8,8.4,autopista,10265.0,hych-99,camión,5000.0,57.1,2016.0,operativo,110804.0,0.0,0.0,sin incidencia,0.0,7.0,177.47619047619045,2.54656,0.4241681260945709,1,12732.8,1490.8,177.47619047619045,2.54656,0.4241681260945709,2.54656,0.4241681260945709,10.0,525.6925808182981,3796.411648,264581.5047619047,1,1,0,1,0,0,9.45201515446965,7.307738723521063,3.2276373305367736,5.184455205634889,6.266617040227797,8.24207496836649,12.485908408907477,11.615527178630948
581.0,2024-02-28,34.0,14.0,7558.6,30.305,peligrosa,en tránsito,2024-03-07,ovalle,rancagua,1824.2,11.7,urbana,3064.0,xkuu-98,furgón,1000.0,33.5,2016.0,operativo,151609.0,0.0,0.0,sin incidencia,0.0,8.0,155.91452991452994,5.0,0.9046268656716416,1,7558.6,1824.2,155.91452991452994,7.5586,0.9046268656716416,5.0,0.9046268656716417,10.0,249.40935788292748,9121.0,284419.2854700855,1,1,1,1,0,0,8.930573557720882,7.5094448490532475,3.443777829197274,5.05570126166245,5.523097010264569,9.118444357271645,12.558208301618208,11.929066713075628
582.0,2024-02-29,8.0,20.0,14057.3,30.305,frágil,cancelado,,osorno,quilpué,31.2,10.6,autopista,14632.0,urhf-29,furgón,10000.0,8.6,2016.0,operativo,263978.0,0.0,0.0,sin incidencia,0.0,7.0,2.9433962264150946,1.40573,3.5238372093023256,1,14057.3,31.2,2.9433962264150946,1.40573,3.5238372093023256,1.40573,3.5238372093023256,10.0,463.8454431465716,43.858776,91.83396226415095,1,1,0,0,0,0,9.550968247670339,3.4719664525503626,3.443777829197274,1.3720423384126892,6.141704970006818,3.80351924383351,4.5308125455145305,12.48362483351
583.0,2024-03-01,10.0,60.0,9418.0,45.69,frágil,entregado,2024-03-08,curicó,curicó,1645.1,15.2,urbana,6351.0,agdn-22,camioneta,10000.0,15.6,2018.0,operativo,224573.5,0.0,0.0,sin incidencia,0.0,7.0,108.23026315789474,0.9418,2.9288461538461537,1,9418.0,1645.1,108.23026315789474,0.9418,2.9288461538461537,0.9418,2.9288461538461537,8.0,206.1237442822438,1549.3551799999998,178049.60592105263,1,0,1,1,0,0,9.150484204822817,7.406164132733039,3.8435300089828455,4.69345816006151,5.333316413119991,7.346239332049907,12.089823091795065,12.321962779667231
584.0,2024-03-02,48.0,13.0,4834.5,29.0,peligrosa,entregado,2024-03-09,villarrica,santiago,483.8,7.7,autopista,9072.0,cays-85,van,5000.0,38.6,2015.0,operativo,447261.0,0.0,0.0,sin incidencia,0.0,7.0,62.83116883116883,0.9669,0.7512953367875648,1,4834.5,483.8,62.83116883116883,0.9669,0.7512953367875648,0.9669,0.7512953367875648,11.0,166.7011482362677,467.78622,30397.71948051948,1,0,0,0,0,0,8.483739815157017,6.1837364347551045,3.4011973816621555,4.156241610727583,5.122183515772138,6.150146843632832,10.32215576415581,13.010899831642668
585.0,,55.0,3.0,3704.7,56.42,peligrosa,retrasado,2024-03-10,viña del mar,viña del mar,669.1,3.0,autopista,13286.0,maxq-41,camión,10000.0,69.4,2012.0,en mantención,478395.0,0.0,0.0,sin incidencia,0.0,7.0,180.0,0.3704699999999999,0.8129682997118155,1,3704.7,669.1,223.03333333333333,0.3704699999999999,0.8129682997118155,0.37046999999999997,0.8129682997118155,14.0,65.66172169936725,247.881477,120438.0,0,0,0,1,1,0,8.217627453757576,6.507426954979125,4.050392674692918,5.198497031265826,4.199630900619371,5.516976787158722,11.698898679671796,13.07819412037959
586.0,2024-03-03,54.0,26.0,145.0,17.69,refrigerada,entregado,,pucón,osorno,147.7,21.5,urbana,2006.0,friu-51,semi-remolque,5000.0,24.0,2016.0,operativo,347864.0,0.0,0.0,sin incidencia,0.0,7.0,6.869767441860464,0.029,0.7370833333333334,1,145.0,147.7,6.869767441860464,0.029,0.7370833333333334,0.029,0.7370833333333334,10.0,8.196257984285793,4.2833,1014.6646511627905,0,0,0,0,0,0,4.983606621708336,5.001930853466109,2.9279886214674717,2.0630285120385055,2.218796660475002,1.6645509024870122,6.923298505900918,12.75956975245742
587.0,,78.0,26.0,3539.7,25.0,frágil,entregado,,osorno,la florida,824.4,5.2,urbana,14342.0,friu-51,semi-remolque,5000.0,24.0,2016.0,operativo,347864.0,0.0,0.0,sin incidencia,0.0,7.0,158.53846153846152,0.70794,1.0416666666666667,1,3539.7,824.4,158.53846153846152,0.70794,1.0416666666666667,0.70794,1.0416666666666667,10.0,141.58233670653172,583.625736,130699.10769230768,0,0,0,1,0,0,8.172079726692814,6.7158681173184815,3.258096538021482,5.072285031327936,4.9599196342950655,6.37097187497192,11.780660723577602,12.75956975245742
588.0,2024-03-04,40.0,18.0,2074.5,47.24,refrigerada,entregado,,castro,angol,1492.8,21.9,camino rural,2524.0,agdn-22,furgón,20000.0,38.9,2023.0,en mantención,243705.0,0.0,0.0,sin incidencia,0.0,7.0,68.16438356164383,0.103725,1.2143958868894602,1,2074.5,1492.8,68.16438356164383,0.103725,1.2143958868894602,0.103725,1.2143958868894602,3.0,43.91312630977329,154.84068,101755.7917808219,0,0,1,0,1,1,7.637957367493094,7.309078487922966,3.87618855241893,4.236486041710524,3.8047300974528597,5.048834203334397,11.530340850765848,12.40371785974518
588.0,2024-03-04,40.0,18.0,2074.5,47.24,refrigerada,entregado,,cauquenes,viña del mar,662.3,10.0,camino rural,4915.0,agdn-22,furgón,20000.0,38.9,2023.0,en mantención,243705.0,0.0,0.0,sin incidencia,0.0,7.0,66.22999999999999,0.103725,1.2143958868894602,1,2074.5,662.3,66.22999999999999,0.103725,1.2143958868894602,0.103725,1.2143958868894602,3.0,43.91312630977329,68.69706749999999,43864.12899999999,0,0,0,0,1,1,7.637957367493094,6.4972273765315105,3.87618855241893,4.208119576480946,3.8047300974528597,4.244158243710646,10.688874955399378,12.40371785974518
588.0,2024-03-04,40.0,18.0,2074.5,47.24,refrigerada,entregado,,concepción,las condes,268.5,16.3,ruta nacional,12232.0,agdn-22,furgón,20000.0,38.9,2023.0,en mantención,243705.0,0.0,0.0,sin incidencia,0.0,7.0,16.47239263803681,0.103725,1.2143958868894602,1,2074.5,268.5,16.47239263803681,0.103725,1.2143958868894602,0.103725,1.2143958868894602,3.0,43.91312630977329,27.8501625,4422.837423312883,0,0,0,0,1,1,7.637957367493094,5.596568390349052,3.87618855241893,2.860622071725104,3.8047300974528597,3.362115625520568,8.39476279372784,12.40371785974518
588.0,2024-03-04,40.0,18.0,2074.5,47.24,refrigerada,entregado,,viña del mar,linares,901.4,2.6,autopista,11953.0,agdn-22,furgón,20000.0,38.9,2023.0,en mantención,243705.0,0.0,0.0,sin incidencia,0.0,7.0,180.0,0.103725,1.2143958868894602,1,2074.5,901.4,346.6923076923077,0.103725,1.2143958868894602,0.103725,1.2143958868894602,3.0,43.91312630977329,93.497715,162252.0,0,0,0,1,1,0,7.637957367493094,6.805057880743794,3.87618855241893,5.198497031265826,3.8047300974528597,4.548575654313179,11.99691212437999,12.40371785974518
589.0,,15.0,32.0,9186.4,32.81,general,entregado,2024-03-13,talcahuano,puerto montt,1750.1,11.8,autopista,1666.0,eixp-91,camioneta,5000.0,78.9,2022.0,en mantención,224573.5,0.0,0.0,sin incidencia,0.0,7.0,148.31355932203388,1.83728,0.4158428390367554,1,9186.4,1750.1,148.31355932203388,1.83728,0.4158428390367554,1.83728,0.4158428390367554,4.0,279.97927524305874,3215.4237279999998,259563.56016949148,1,1,1,1,1,0,9.125588259108115,7.467999440877855,3.520756616719795,5.006048519724964,5.638280913030395,8.076025377838674,12.466760737426096,12.321962779667231
590.0,2024-03-06,18.0,14.0,7558.6,32.87,general,en tránsito,,ovalle,san antonio,545.4,7.8,ruta nacional,13638.0,xkuu-98,furgón,1000.0,33.5,2016.0,operativo,151609.0,0.0,0.0,sin incidencia,0.0,7.0,69.92307692307692,5.0,0.9811940298507462,1,7558.6,545.4,69.92307692307692,7.5586,0.9811940298507462,5.0,0.9811940298507462,10.0,229.94737002220808,2727.0,38136.04615384615,1,1,0,0,0,1,8.930573557720882,6.30335130825658,3.5225296668296804,4.261595866095057,5.442189849161669,7.911324018963353,10.548941428694429,11.929066713075628
591.0,,23.0,47.0,7934.2,3.3,frágil,retrasado,,chillán,valparaíso,1884.9,16.5,urbana,9906.0,tbyr-16,furgón,10000.0,54.1,2022.0,operativo,191502.0,0.0,0.0,sin incidencia,0.0,7.0,114.23636363636363,0.79342,0.0609981515711645,1,7934.2,1884.9,114.23636363636363,0.79342,0.0609981515711645,0.79342,0.060998151571164505,4.0,2403.574674341109,1495.517358,215324.12181818183,0,0,1,1,0,0,8.979063837431784,7.5421604395183195,1.4586150226995167,4.746985355018395,7.785128316314135,7.310895926289969,12.27990435939822,12.162658753276474
592.0,2024-03-07,62.0,3.0,8855.8,23.98,refrigerada,entregado,,rancagua,rancagua,919.3,11.8,urbana,3386.0,maxq-41,camión,10000.0,69.4,2012.0,en mantención,478395.0,0.0,0.0,sin incidencia,0.0,7.0,77.90677966101694,0.8855799999999999,0.3455331412103746,1,8855.8,919.3,77.90677966101694,0.8855799999999999,0.3455331412103746,0.8855799999999999,0.3455331412103746,14.0,369.2840165130728,814.1136939999999,71619.70254237288,0,0,0,0,1,0,9.088940804545256,6.824699703844811,3.2180755046974316,4.368267151422865,5.914270323372201,6.703327605351877,11.179139452808597,13.07819412037959
593.0,2024-03-08,46.0,1.0,4477.6,16.32,perecible,entregado,,san fernando,la serena,314.7,12.2,ruta nacional,4798.0,urlr-78,camioneta,20000.0,49.2,2018.0,operativo,267419.0,1.0,1411852.0,robo,1.0,7.0,25.795081967213115,0.22388,0.3317073170731707,1,4477.6,314.7,25.795081967213115,0.22388,0.3317073170731707,0.22388000000000002,0.3317073170731707,8.0,274.3459346853747,70.455036,8117.712295081967,0,0,0,0,0,1,8.40706577657073,5.754792395563946,2.851861903134289,3.288218361990954,5.618028251427989,4.269068384747221,9.001926836230385,12.496575735168657
594.0,,39.0,26.0,535.6,59.96,peligrosa,entregado,,valparaíso,chillán,919.3,16.7,urbana,1950.0,friu-51,semi-remolque,5000.0,24.0,2016.0,operativo,347864.0,0.0,0.0,sin incidencia,0.0,7.0,55.047904191616766,0.10712,2.498333333333333,1,535.6,919.3,55.047904191616766,0.10712,2.498333333333333,0.10712,2.4983333333333335,10.0,8.932472773969748,98.475416,50605.53832335329,0,0,0,0,0,0,6.285252937991523,6.824699703844811,4.110217911378391,4.026206757054883,2.295809467597373,4.599910538259513,10.831836062804452,12.75956975245742
595.0,2024-03-10,15.0,24.0,568.4,18.57,frágil,entregado,,talcahuano,puerto montt,1750.1,11.8,autopista,1666.0,yeum-24,van,10000.0,16.2,2012.0,operativo,337731.0,1.0,1512969.0,falla mecánica,1.0,7.0,148.31355932203388,0.0568399999999999,1.1462962962962964,1,568.4,1750.1,148.31355932203388,0.0568399999999999,1.1462962962962964,0.056839999999999995,1.1462962962962964,14.0,30.606860158311342,99.47568399999999,259563.56016949148,0,0,1,1,0,0,6.344583174843937,7.467999440877855,2.9739977814079848,5.006048519724964,3.4533741906489044,4.60991574797569,12.466760737426096,12.730007960545874
596.0,,53.0,49.0,404.9,53.08,refrigerada,entregado,,temuco,coquimbo,1433.7,5.1,autopista,7421.0,qsou-27,camión,20000.0,18.5,2018.0,operativo,311037.0,0.0,0.0,sin incidencia,0.0,7.0,180.0,0.020245,2.869189189189189,1,404.9,1433.7,281.11764705882354,0.020245,2.869189189189189,0.020245,2.869189189189189,8.0,7.6279648085002165,29.0252565,258066.0,0,0,0,1,0,0,6.006106823844852,7.268711047104344,3.9904644317347087,5.198497031265826,2.1550086497634013,3.40203891081049,12.460974520112643,12.647670370192387
597.0,2024-03-11,64.0,35.0,11089.5,40.61,peligrosa,entregado,2024-03-19,la serena,curicó,1480.2,17.5,urbana,10844.0,mmal-41,semi-remolque,3000.0,19.9,2022.0,operativo,409273.0,0.0,0.0,sin incidencia,0.0,8.0,84.58285714285715,3.6965,2.04070351758794,1,11089.5,1480.2,84.58285714285715,3.6965,2.04070351758794,3.6965,2.0407035175879398,4.0,273.0664105784147,5471.5593,125199.54514285715,1,1,0,0,0,0,9.313844164990844,7.300607849039458,3.72834052299485,4.449484996068882,5.613370451393923,8.607501665336482,11.737672091814831,12.922140137374619
504.5,,63.0,14.0,4777.0,20.52,frágil,entregado,2024-03-19,villarrica,coquimbo,1557.6,12.0,camino rural,377.0,xkuu-98,furgón,1000.0,33.5,2016.0,operativo,151609.0,0.0,0.0,sin incidencia,0.0,7.0,129.79999999999998,4.777,0.6125373134328358,1,4777.0,1557.6,129.79999999999998,4.777,0.6125373134328358,4.777,0.6125373134328358,10.0,232.78592661176356,7440.6552,202176.47999999995,1,1,1,1,0,1,8.471777327885755,7.351543261409461,3.0689827352935835,4.873669439023098,5.454405853093481,8.914848576201942,12.216901204489506,11.929066713075628
599.0,,80.0,3.0,11946.5,32.66,refrigerada,en tránsito,,puerto montt,viña del mar,235.8,1.8,ruta nacional,3117.0,maxq-41,camión,10000.0,69.4,2012.0,en mantención,478395.0,0.0,0.0,sin incidencia,0.0,7.0,131.0,1.19465,0.4706051873198846,1,11946.5,235.8,131.0,1.19465,0.4706051873198846,1.19465,0.47060518731988465,14.0,365.77263402835194,281.69847,30889.800000000003,1,1,0,1,1,1,9.388277330452313,5.46721590300985,3.51631018876266,4.882801922586371,5.904742130260854,5.644380852587269,10.338213683926252,13.07819412037959
600.0,2024-03-13,16.0,13.0,6481.7,50.45,perecible,entregado,2024-03-21,santiago,san antonio,1703.5,8.3,autopista,6641.0,cays-85,van,5000.0,38.6,2015.0,operativo,447261.0,0.0,0.0,sin incidencia,0.0,8.0,180.0,1.29634,1.3069948186528495,1,6481.7,1703.5,205.24096385542168,1.29634,1.3069948186528495,1.29634,1.3069948186528497,11.0,128.47515410992844,2208.3151900000003,306630.0,1,1,1,1,0,0,8.776892369231536,7.441027091577958,3.9406104622800586,5.198497031265826,4.863489002577086,7.700437877714268,12.633400349245413,13.010899831642668
601.0,,70.0,47.0,6800.4,53.01,refrigerada,en tránsito,,talcahuano,curicó,467.1,23.7,autopista,13463.0,tbyr-16,furgón,10000.0,54.1,2022.0,operativo,191502.0,0.0,0.0,sin incidencia,0.0,7.0,19.70886075949367,0.68004,0.9798521256931608,1,6800.4,467.1,19.70886075949367,0.68004,0.9798521256931608,0.68004,0.9798521256931607,4.0,128.28280922827338,317.646684,9206.008860759493,0,0,0,0,0,0,8.824883752326276,6.148681948306025,3.9891692146047997,3.030561664695671,4.862002324334603,5.764082915304147,9.127720305681159,12.162658753276474
603.0,2024-03-15,13.0,14.0,10698.3,20.44,general,entregado,2024-03-23,san fernando,santiago,762.6,19.0,urbana,7901.0,xkuu-98,furgón,1000.0,33.5,2016.0,operativo,151609.0,0.0,0.0,sin incidencia,0.0,8.0,40.13684210526316,5.0,0.6101492537313433,1,10698.3,762.6,40.13684210526316,10.6983,0.6101492537313433,5.0,0.6101492537313433,10.0,523.3745902842326,3813.0,30608.355789473688,1,1,0,0,0,0,9.277933597749232,6.638044091851593,3.0652583362026014,3.716904121562133,6.262206295880012,8.246433786160365,10.329060985964112,11.929066713075628
604.0,2024-03-16,47.0,21.0,4109.8,20.18,frágil,entregado,,san fernando,la serena,29.6,3.2,autopista,8950.0,agdn-22,semi-remolque,5000.0,63.2,2024.0,fuera de servicio,154854.0,0.0,0.0,sin incidencia,0.0,7.0,9.25,0.82196,0.3193037974683544,1,4109.8,29.6,9.25,0.82196,0.3193037974683544,0.82196,0.3193037974683544,2.0,203.64699469798325,24.330016,273.8,0,0,0,0,1,0,8.321372935750919,3.4210000089583352,3.0530573401732606,2.327277705584417,5.321286517748656,3.231990095675445,5.616043560348194,11.950244474192298
605.0,2024-03-17,9.0,26.0,1832.6,2.62,general,en tránsito,,osorno,osorno,1555.3,5.1,ruta nacional,6674.0,friu-51,semi-remolque,5000.0,24.0,2016.0,operativo,347864.0,0.0,0.0,sin incidencia,0.0,7.0,180.0,0.3665199999999999,0.1091666666666666,1,1832.6,1555.3,304.9607843137255,0.3665199999999999,0.1091666666666666,0.36651999999999996,0.10916666666666668,10.0,699.1987790919496,570.048556,279954.0,0,0,1,1,0,1,7.51403652652042,7.350066488210964,1.2864740258376797,5.198497031265826,6.551364264862875,6.347474242818172,12.542384154949747,12.75956975245742
606.0,2024-03-18,63.0,3.0,8345.3,35.93,refrigerada,entregado,,villarrica,coquimbo,1557.6,12.0,camino rural,377.0,maxq-41,camión,10000.0,69.4,2012.0,en mantención,478395.0,0.0,0.0,sin incidencia,0.0,7.0,129.79999999999998,0.8345299999999999,0.5177233429394812,1,8345.3,1557.6,129.79999999999998,0.8345299999999999,0.5177233429394812,0.8345299999999999,0.5177233429394812,14.0,232.25905207202695,1299.8639279999998,202176.47999999995,0,0,1,1,1,1,9.029573605868526,7.351543261409461,3.6090242288644716,4.873669439023098,5.452149647428988,7.170783882727415,12.216901204489506,13.07819412037959
607.0,2024-03-18,34.0,51.0,4911.4,51.3,perecible,en tránsito,,ovalle,rancagua,1824.2,11.7,urbana,3064.0,wstt-51,van,10000.0,47.4,2024.0,operativo,219137.0,0.0,0.0,sin incidencia,0.0,7.0,155.91452991452994,0.4911399999999999,1.0822784810126582,1,4911.4,1824.2,155.91452991452994,0.4911399999999999,1.0822784810126582,0.49113999999999997,1.0822784810126582,2.0,95.73692520613633,895.937588,284419.2854700855,0,0,1,1,0,0,8.49951789973623,7.5094448490532475,3.9569963710708773,5.05570126166245,4.571995182789405,6.798986281042776,12.558208301618208,12.297456947331993
608.0,,29.0,40.0,6642.9,22.96,peligrosa,retrasado,,ovalle,pucón,948.5,20.2,ruta nacional,609.0,skfj-40,camioneta,3000.0,23.5,2019.0,en mantención,253966.0,0.0,0.0,sin incidencia,0.0,7.0,46.95544554455446,2.2143,0.9770212765957448,1,6642.9,948.5,46.95544554455446,2.2143,0.9770212765957448,2.2142999999999997,0.9770212765957447,7.0,289.31231218152516,2100.2635499999997,44537.240099009905,1,1,0,0,1,1,8.801454419445923,6.85593553025234,3.1763857732472487,3.87027236202518,5.670957282055182,7.650294133244568,10.704103427210992,12.444959616300332
609.0,,37.0,4.0,9707.7,30.305,peligrosa,entregado,,viña del mar,san antonio,723.1,7.8,urbana,1551.0,sdeb-49,camioneta,1000.0,38.6,2017.0,operativo,13823.0,0.0,0.0,sin incidencia,0.0,7.0,92.7051282051282,5.0,0.7851036269430052,1,9707.7,723.1,92.7051282051282,9.7077,0.7851036269430052,5.0,0.7851036269430052,9.0,320.3227083745793,3615.5,67035.0782051282,1,1,0,0,0,0,9.180777669727034,6.5849295043947755,3.443777829197274,4.5401529177908,5.772445940171431,8.193261986289336,11.112986234117965,9.534161491043838
610.0,2024-03-21,43.0,36.0,7416.9,37.7,general,en tránsito,2024-03-28,puente alto,temuco,872.6,10.0,camino rural,7140.0,glfy-29,camioneta,5000.0,49.1,2023.0,operativo,138259.0,0.0,0.0,sin incidencia,0.0,7.0,87.26,1.48338,0.7678207739307537,1,7416.9,872.6,87.26,1.48338,0.7678207739307537,1.48338,0.7678207739307537,3.0,196.72952972069706,1294.3973879999999,76143.076,1,1,0,0,0,1,8.911651277236103,6.772622604990641,3.655839600035736,4.4802870038414015,5.2869000853386545,7.166572790381182,11.24038256146924,11.836891249499256
611.0,2024-03-21,64.0,51.0,9308.0,22.6,general,en tránsito,2024-03-29,la serena,curicó,1480.2,17.5,urbana,10844.0,wstt-51,van,10000.0,47.4,2024.0,operativo,219137.0,0.0,0.0,sin incidencia,0.0,8.0,84.58285714285715,0.9308,0.4767932489451477,1,9308.0,1480.2,84.58285714285715,0.9308,0.4767932489451477,0.9308,0.47679324894514774,2.0,411.84018406265204,1377.77016,125199.54514285715,1,0,0,0,0,0,9.13873695311649,7.300607849039458,3.1612467120315646,4.449484996068882,6.023060554542639,7.228947192400976,11.737672091814831,12.297456947331993
612.0,2024-03-22,24.0,43.0,7558.6,8.55,perecible,entregado,,castro,chillán,1776.8,12.2,autopista,10956.0,wkuj-69,camioneta,5000.0,53.1,2024.0,fuera de servicio,89400.0,0.0,0.0,sin incidencia,0.0,7.0,145.63934426229508,1.5117200000000002,0.1610169491525424,1,7558.6,1776.8,145.63934426229508,1.5117200000000002,0.1610169491525424,1.5117200000000002,0.1610169491525424,2.0,883.9433984329319,2686.024096,258771.9868852459,1,1,1,1,1,0,8.930573557720882,7.483131923807575,2.256541154492639,4.987976131769508,6.785523686389662,7.896189576197165,12.463706457819685,11.400887146781374
613.0,,71.0,1.0,11099.5,42.59,refrigerada,entregado,,rancagua,maipú,487.0,15.1,urbana,6707.0,urlr-78,camioneta,20000.0,49.2,2018.0,operativo,267419.0,0.0,0.0,sin incidencia,0.0,7.0,32.25165562913907,0.554975,0.8656504065040651,1,11099.5,487.0,32.25165562913907,0.554975,0.8656504065040651,0.554975,0.8656504065040651,8.0,260.6067009462093,270.272825,15706.556291390729,0,0,0,0,0,0,9.314745431330973,6.1903154058531475,3.774827766250301,3.504104559219781,5.566842234492782,5.603125048779908,9.661897167997608,12.496575735168657
614.0,,34.0,40.0,10592.0,51.29,general,cancelado,,ovalle,rancagua,1824.2,11.7,urbana,3064.0,skfj-40,camioneta,3000.0,23.5,2019.0,en mantención,253966.0,0.0,0.0,sin incidencia,0.0,7.0,155.91452991452994,3.530666666666667,2.1825531914893617,1,10592.0,1824.2,155.91452991452994,3.530666666666667,2.1825531914893617,3.530666666666667,2.1825531914893617,7.0,206.50796436021915,6440.642133333334,284419.2854700855,1,1,1,1,1,0,9.267948684596496,7.5094448490532475,3.956805148200039,5.05570126166245,5.3351697213930525,8.770538776242098,12.558208301618208,12.444959616300332
615.0,2024-03-24,48.0,47.0,8017.5,41.18,general,cancelado,,villarrica,santiago,483.8,7.7,autopista,9072.0,tbyr-16,furgón,10000.0,54.1,2022.0,operativo,191502.0,1.0,1613388.0,accidente,1.0,7.0,62.83116883116883,0.80175,0.7611829944547135,1,8017.5,483.8,62.83116883116883,0.80175,0.7611829944547135,0.80175,0.7611829944547135,4.0,194.6892984628834,387.88665,30397.71948051948,0,0,0,0,0,0,8.989506650948863,6.1837364347551045,3.7419461750506287,4.156241610727583,5.276528189528626,5.963287912981856,10.32215576415581,12.162658753276474
616.0,2024-03-25,12.0,33.0,10186.8,30.305,refrigerada,retrasado,2024-04-02,cauquenes,los ángeles,1225.7,3.4,autopista,4699.0,yxpo-39,van,3000.0,28.1,2017.0,operativo,186774.0,0.0,0.0,sin incidencia,0.0,8.0,180.0,3.3956,1.0784697508896797,1,10186.8,1225.7,360.5,3.3956,1.0784697508896797,3.3956,1.0784697508896797,9.0,336.1314591170065,4161.98692,220626.0,1,1,0,1,0,0,9.228946204968299,7.112082916038706,3.443777829197274,5.198497031265826,5.820472940689055,8.33398810522511,12.304228771784418,12.137659962844001
617.0,2024-03-26,23.0,29.0,13104.7,13.05,peligrosa,cancelado,2024-04-02,chillán,valparaíso,1884.9,16.5,urbana,9906.0,ylkd-34,camión,10000.0,14.8,2018.0,fuera de servicio,91015.0,1.0,13941.0,daño en carga,1.0,7.0,114.23636363636363,1.31047,0.8817567567567568,1,13104.7,1884.9,114.23636363636363,1.31047,0.8817567567567568,1.31047,0.8817567567567568,8.0,1004.1146272316298,2470.1049030000004,215324.12181818183,1,1,1,1,1,0,9.480802529058195,7.5421604395183195,2.642622395779755,4.746985355018395,6.912856870936072,7.812420658749963,12.27990435939822,11.418790594219553
618.0,2024-03-26,79.0,53.0,6489.7,4.26,peligrosa,entregado,,villarrica,puente alto,1499.0,3.7,autopista,10474.0,jlnv-70,camioneta,20000.0,13.8,2022.0,operativo,298453.0,0.0,0.0,sin incidencia,0.0,7.0,180.0,0.3244849999999999,0.308695652173913,1,6489.7,1499.0,405.1351351351351,0.3244849999999999,0.308695652173913,0.32448499999999997,0.30869565217391304,4.0,1523.046233278573,486.4030149999999,269820.0,0,0,1,1,0,0,8.778125662125305,7.313220387090301,1.6601310267496185,5.198497031265826,7.329124072583404,6.189091327056257,12.505514055160427,12.60637109608698
619.0,,13.0,52.0,6197.3,34.27,general,entregado,2024-04-04,san fernando,santiago,762.6,19.0,urbana,7901.0,jgrh-18,semi-remolque,5000.0,69.4,2013.0,en mantención,171940.0,0.0,0.0,sin incidencia,0.0,7.0,40.13684210526316,1.23946,0.4938040345821325,1,6197.3,762.6,40.13684210526316,1.23946,0.4938040345821325,1.23946,0.49380403458213257,13.0,180.83219048174843,945.2121960000001,30608.355789473688,1,1,0,0,1,0,8.732030339886872,6.638044091851593,3.563032744247961,3.716904121562133,5.2030842314253105,6.852466852566526,10.329060985964112,12.054906673693841
620.0,2024-03-28,45.0,52.0,11466.0,45.41,peligrosa,entregado,,ovalle,quilpué,1876.7,13.5,urbana,521.0,jgrh-18,semi-remolque,5000.0,69.4,2013.0,en mantención,171940.0,0.0,0.0,sin incidencia,0.0,7.0,139.01481481481483,2.2932,0.6543227665706051,1,11466.0,1876.7,139.01481481481483,2.2932,0.6543227665706051,2.2932,0.6543227665706051,13.0,252.49388914580172,4303.64844,260889.102962963,1,1,1,1,1,0,9.347228624038305,7.537802902598766,3.8375149532530846,4.941748237116572,5.5353397168069645,8.367450750344865,12.471854536188983,12.054906673693841
